Year, DOY, Month, DOM, Time,  ExFlow, GM, InFlow, HV, Spare,LLD, ULD, TankP, Temp, AirT, RelHum, Press,  Batt, Comments, Flag
2015, 72,03,13,21:00, 0, 0, 11.19, 804,-9999, 914, 0, 2527, 26.57, 24.02, 24.85, 988.3124, 14.09,, 0
2015, 72,03,13,21:30, 0, 0, 11.19, 804,-9999, 1031, 0, 2527, 26.59, 24.04, 24.85, 988.3987, 14.09,, 0
2015, 72,03,13,22:00, 0, 0, 11.2, 804,-9999, 1057, 0, 2527, 26.6, 24.05, 24.89, 988.5892, 14.08,, 0
2015, 72,03,13,22:30, 0, 0, 11.19, 804,-9999, 995, 0, 2526, 26.62, 24.07, 24.93, 988.5979, 14.08,, 0
2015, 72,03,13,23:00, 0, 0, 11.2, 804,-9999, 1085, 0, 2526, 26.65, 24.08, 24.99, 988.6484, 14.09,, 0
2015, 72,03,13,23:30, 0, 0, 11.2, 804,-9999, 985, 0, 2526, 26.65, 24.08, 24.96, 988.7062, 14.08,, 0
2015, 73,03,14,00:00, 0, 0, 11.2, 804,-9999, 983, 0, 2526, 26.65, 24.1, 24.9, 988.5925, 14.08,, 0
2015, 73,03,14,00:30, 0, 0, 11.2, 804,-9999, 953, 0, 2525, 26.67, 24.06, 24.93, 988.4504, 14.08,, 0
2015, 73,03,14,01:00, 0, 0, 11.19, 804,-9999, 923, 0, 2527, 26.63, 23.89, 25.09, 988.2471, 14.08,, 0
2015, 73,03,14,01:30, 0, 0, 11.19, 804,-9999, 990, 0, 2527, 26.59, 23.95, 25.02, 988.0033, 14.08,, 0
2015, 73,03,14,02:00, 0, 0, 11.18, 804,-9999, 847, 0, 2527, 26.59, 24.01, 24.96, 987.6419, 14.08,, 0
2015, 73,03,14,02:30, 0, 0, 11.18, 804,-9999, 887, 0, 2526, 26.59, 24.03, 24.9, 987.438, 14.08,, 0
2015, 73,03,14,03:00, 0, 0, 11.18, 804,-9999, 864, 0, 2526, 26.6, 24.04, 24.88, 987.4108, 14.08,, 0
2015, 73,03,14,03:30, 0, 0, 11.19, 804,-9999, 784, 0, 2526, 26.62, 24.03, 24.88, 987.3139, 14.08,, 0
2015, 73,03,14,04:00, 0, 0, 11.19, 804,-9999, 745, 0, 2525, 26.62, 24.04, 24.88, 987.2422, 14.08,, 0
2015, 73,03,14,04:30, 0, 0, 11.19, 804,-9999, 753, 0, 2525, 26.62, 24.03, 24.94, 987.2579, 14.08,, 0
2015, 73,03,14,05:00, 0, 0, 11.18, 804,-9999, 707, 0, 2525, 26.62, 24.05, 24.93, 987.4649, 14.08,, 0
2015, 73,03,14,05:30, 0, 0, 11.18, 804,-9999, 692, 0, 2525, 26.62, 24.04, 24.92, 987.6612, 14.08,, 0
2015, 73,03,14,06:00, 0, 0, 11.19, 804,-9999, 685, 0, 2526, 26.62, 24.03, 24.95, 988.0131, 14.08,, 0
2015, 73,03,14,06:30, 0, 0, 11.2, 804,-9999, 675, 0, 2527, 26.61, 24.03, 24.97, 988.2919, 14.07,, 0
2015, 73,03,14,07:00, 0, 0, 11.19, 804,-9999, 678, 0, 2528, 26.59, 24.02, 24.98, 988.47, 14.08,, 0
2015, 73,03,14,07:30, 0, 0, 11.21, 804,-9999, 659, 0, 2529, 26.59, 23.99, 24.99, 988.7003, 14.08,, 0
2015, 73,03,14,08:00, 0, 0, 11.21, 804,-9999, 668, 0, 2531, 26.59, 24, 25.01, 989.0454, 14.08,, 0
2015, 73,03,14,08:30, 0, 0, 11.22, 804,-9999, 646, 0, 2532, 26.59, 24.05, 24.97, 989.3769, 14.08,, 0
2015, 73,03,14,09:00, 0, 0, 11.21, 804,-9999, 678, 0, 2532, 26.63, 24.12, 24.95, 989.6572, 14.08,, 0
2015, 73,03,14,09:30, 0, 0, 11.21, 804,-9999, 627, 0, 2533, 26.66, 24.01, 25.06, 989.8783, 14.08,, 0
2015, 73,03,14,10:00, 0, 0, 11.21, 804,-9999, 616, 0, 2535, 26.62, 23.81, 25.18, 990.0331, 14.08,, 0
2015, 73,03,14,10:30, 0, 0, 11.21, 804,-9999, 645, 0, 2536, 26.54, 23.73, 25.24, 990.0696, 14.08,, 0
2015, 73,03,14,11:00, 0, 0, 11.22, 804,-9999, 631, 0, 2538, 26.5, 23.88, 25.15, 989.9422, 14.08,, 0
2015, 73,03,14,11:30, 0, 0, 11.21, 804,-9999, 604, 0, 2543, 26.54, 23.94, 25.17, 989.7214, 14.08,, 0
2015, 73,03,14,12:00, 0, 0, 11.2, 804,-9999, 561, 0, 2540, 26.61, 23.89, 25.36, 989.4398, 14.08,, 0
2015, 73,03,14,12:30, 0, 0, 11.21, 804,-9999, 566, 0, 2542, 26.6, 23.66, 25.7, 989.0894, 14.08,, 0
2015, 73,03,14,13:00, 0, 0, 11.2, 804,-9999, 558, 0, 2543, 26.53, 23.57, 25.76, 988.6296, 14.08,, 0
2015, 73,03,14,13:30, 0, 0, 11.19, 804,-9999, 629, 0, 2539, 26.48, 23.62, 25.69, 988.2247, 14.08,, 0
2015, 73,03,14,14:00, 0, 0, 11.2, 804,-9999, 594, 0, 2537, 26.49, 23.79, 25.49, 987.9592, 14.08,, 0
2015, 73,03,14,14:30, 0, 0, 11.19, 804,-9999, 686, 0, 2535, 26.56, 23.95, 25.3, 987.7356, 14.09,, 0
2015, 73,03,14,15:00, 0, 0, 11.19, 804,-9999, 659, 0, 2538, 26.63, 24, 25.17, 987.4679, 14.08,, 0
2015, 73,03,14,15:30, 0, 0, 11.18, 804,-9999, 676, 0, 2540, 26.7, 24.04, 25.07, 987.3613, 14.08,, 0
2015, 73,03,14,16:00, 0, 0, 11.18, 804,-9999, 630, 0, 2539, 26.73, 24.06, 25.04, 987.2619, 14.08,, 0
2015, 73,03,14,16:30, 0, 0, 11.18, 804,-9999, 669, 0, 2536, 26.74, 24.03, 25.07, 987.1548, 14.08,, 0
2015, 73,03,14,17:00, 0, 0, 11.18, 804,-9999, 649, 0, 2535, 26.73, 23.98, 25.08, 987.1072, 14.08,, 0
2015, 73,03,14,17:30, 0, 0, 11.17, 804,-9999, 644, 0, 2528, 26.72, 24.05, 24.97, 987.0812, 14.08,, 0
2015, 73,03,14,18:00, 0, 0, 11.19, 804,-9999, 699, 0, 2527, 26.77, 24.17, 24.8, 987.3953, 14.08,, 0
2015, 73,03,14,18:30, 0, 0, 11.18, 804,-9999, 626, 0, 2526, 26.84, 24.2, 24.73, 987.7893, 14.08,, 0
2015, 73,03,14,19:00, 0, 0, 11.18, 804,-9999, 648, 0, 2525, 26.84, 24.11, 24.78, 988.0211, 14.08,, 0
2015, 73,03,14,19:30, 0, 0, 11.19, 804,-9999, 595, 0, 2527, 26.81, 23.97, 24.95, 988.6213, 14.08,, 0
2015, 73,03,14,20:00, 0, 0, 11.19, 804,-9999, 657, 0, 2527, 26.7, 23.79, 25.12, 988.6203, 14.08,, 0
2015, 73,03,14,20:30, 0, 0, 11.2, 804,-9999, 695, 0, 2530, 26.57, 23.71, 25.19, 988.9377, 14.08,, 0
2015, 73,03,14,21:00, 0, 0, 11.21, 804,-9999, 662, 0, 2532, 26.5, 23.86, 24.98, 989.553, 14.08,, 0
2015, 73,03,14,21:30, 0, 0, 11.21, 804,-9999, 692, 0, 2532, 26.51, 23.95, 24.9, 990.1398, 14.08,, 0
2015, 73,03,14,22:00, 0, 0, 11.23, 804,-9999, 681, 0, 2535, 26.54, 23.96, 24.92, 990.217, 14.08,, 0
2015, 73,03,14,22:30, 0, 0, 11.24, 804,-9999, 826, 0, 2533, 26.54, 23.88, 24.98, 990.8972, 14.08,, 0
2015, 73,03,14,23:00, 0, 0, 11.23, 804,-9999, 1026, 0, 2531, 26.48, 23.74, 25.06, 990.439, 14.09,, 0
2015, 73,03,14,23:30, 0, 0, 11.21, 804,-9999, 1090, 0, 2530, 26.39, 23.61, 25.17, 990.093, 14.07,, 0
2015, 74,03,15,00:00, 0, 0, 11.21, 804,-9999, 877, 0, 2530, 26.29, 23.55, 25.24, 989.7033, 14.08,, 0
2015, 74,03,15,00:30, 0, 0, 11.2, 804,-9999, 779, 0, 2530, 26.22, 23.54, 25.31, 989.4763, 14.08,, 0
2015, 74,03,15,01:00, 0, 0, 11.2, 804,-9999, 660, 0, 2530, 26.19, 23.56, 25.34, 989.279, 14.08,, 0
2015, 74,03,15,01:30, 0, 0, 11.21, 804,-9999, 691, 0, 2529, 26.19, 23.61, 25.37, 989.2424, 14.08,, 0
2015, 74,03,15,02:00, 0, 0, 11.21, 804,-9999, 582, 0, 2530, 26.22, 23.66, 25.31, 989.2155, 14.08,, 0
2015, 74,03,15,02:30, 0, 0, 11.2, 804,-9999, 601, 0, 2529, 26.25, 23.74, 25.25, 989.1426, 14.08,, 0
2015, 74,03,15,03:00, 0, 0, 11.2, 804,-9999, 552, 0, 2529, 26.3, 23.78, 25.2, 989.0154, 14.08,, 0
2015, 74,03,15,03:30, 0, 0, 11.2, 804,-9999, 599, 0, 2529, 26.34, 23.8, 25.15, 988.772, 14.08,, 0
2015, 74,03,15,04:00, 0, 0, 11.19, 804,-9999, 638, 0, 2529, 26.36, 23.81, 25.11, 988.4689, 14.08,, 0
2015, 74,03,15,04:30, 0, 0, 11.2, 804,-9999, 584, 0, 2529, 26.39, 23.84, 25.07, 988.4456, 14.08,, 0
2015, 74,03,15,05:00, 0, 0, 11.19, 804,-9999, 621, 0, 2530, 26.41, 23.87, 25.02, 988.5991, 14.08,, 0
2015, 74,03,15,05:30, 0, 0, 11.2, 804,-9999, 572, 0, 2530, 26.44, 23.91, 24.99, 988.8168, 14.08,, 0
2015, 74,03,15,06:00, 0, 0, 11.2, 804,-9999, 604, 0, 2530, 26.47, 23.93, 24.95, 989.111, 14.08,, 0
2015, 74,03,15,06:30, 0, 0, 11.21, 804,-9999, 595, 0, 2531, 26.49, 23.96, 24.9, 989.2892, 14.08,, 0
2015, 74,03,15,07:00, 0, 0, 11.22, 804,-9999, 632, 0, 2532, 26.52, 23.98, 24.88, 989.6563, 14.08,, 0
2015, 74,03,15,07:30, 0, 0, 11.21, 804,-9999, 604, 0, 2534, 26.53, 23.98, 24.89, 990.0582, 14.08,, 0
2015, 74,03,15,08:00, 0, 0, 11.23, 804,-9999, 649, 0, 2533, 26.54, 23.97, 24.87, 990.2347, 14.08,, 0
2015, 74,03,15,08:30, 0, 0, 11.23, 804,-9999, 590, 0, 2533, 26.55, 23.96, 24.88, 990.617, 14.08,, 0
2015, 74,03,15,09:00, 0, 0, 11.23, 804,-9999, 658, 0, 2534, 26.51, 23.84, 24.95, 991.3697, 14.08,, 0
2015, 74,03,15,09:30, 0, 0, 11.23, 804,-9999, 729, 0, 2549, 26.41, 23.55, 25.11, 991.6712, 14.08,, 0
2015, 74,03,15,10:00, 0, 0, 11.24, 804,-9999, 786, 0, 2541, 26.2, 23.32, 25.34, 992.2508, 14.08,, 0
2015, 74,03,15,10:30, 0, 0, 11.23, 804,-9999, 1007, 0, 2545, 25.99, 23.12, 25.61, 992.3735, 14.08,, 0
2015, 74,03,15,11:00, 0, 0, 11.24, 804,-9999, 1052, 0, 2547, 25.78, 22.93, 25.84, 991.9247, 14.08,, 0
2015, 74,03,15,11:30, 0, 0, 11.24, 804,-9999, 1018, 0, 2543, 25.6, 22.79, 26.08, 991.899, 14.08,, 0
2015, 74,03,15,12:00, 0, 0, 11.23, 804,-9999, 1030, 0, 2546, 25.43, 22.67, 26.25, 991.5907, 14.08,, 0
2015, 74,03,15,12:30, 0, 0, 11.23, 804,-9999, 978, 0, 2546, 25.34, 22.79, 26.23, 991.1357, 14.08,, 0
2015, 74,03,15,13:00, 0, 0, 11.22, 804,-9999, 983, 0, 2546, 25.37, 23.04, 26.13, 990.8928, 14.08,, 0
2015, 74,03,15,13:30, 0, 0, 11.22, 804,-9999, 931, 0, 2549, 25.5, 23.25, 26.07, 990.4077, 14.08,, 0
2015, 74,03,15,14:00, 0, 0, 11.21, 804,-9999, 888, 0, 2550, 25.64, 23.31, 26.02, 989.8567, 14.08,, 0
2015, 74,03,15,14:30, 0, 0, 11.2, 804,-9999, 842, 0, 2548, 25.76, 23.39, 25.91, 989.6028, 14.08,, 0
2015, 74,03,15,15:00, 0, 0, 11.21, 804,-9999, 881, 0, 2547, 25.87, 23.49, 25.8, 989.4199, 14.08,, 0
2015, 74,03,15,15:30, 0, 0, 11.2, 804,-9999, 874, 0, 2546, 25.97, 23.6, 25.7, 989.0564, 14.08,, 0
2015, 74,03,15,16:00, 0, 0, 11.2, 804,-9999, 881, 0, 2548, 26.08, 23.69, 25.58, 988.8079, 14.08,, 0
2015, 74,03,15,16:30, 0, 0, 11.19, 804,-9999, 856, 0, 2548, 26.18, 23.78, 25.47, 988.7247, 14.08,, 0
2015, 74,03,15,17:00, 0, 0, 11.2, 804,-9999, 870, 0, 2545, 26.27, 23.87, 25.37, 988.5783, 14.08,, 0
2015, 74,03,15,17:30, 0, 0, 11.2, 804,-9999, 879, 0, 2541, 26.38, 23.96, 25.31, 988.5048, 14.08,, 0
2015, 74,03,15,18:00, 0, 0, 11.2, 804,-9999, 881, 0, 2538, 26.48, 24.03, 25.21, 988.4743, 14.08,, 0
2015, 74,03,15,18:30, 0, 0, 11.2, 804,-9999, 884, 0, 2534, 26.55, 24.04, 25.19, 988.7399, 14.08,, 0
2015, 74,03,15,19:00, 0, 0, 11.2, 804,-9999, 900, 0, 2534, 26.56, 23.96, 25.15, 988.9805, 14.08,, 0
2015, 74,03,15,19:30, 0, 0, 11.2, 804,-9999, 956, 0, 2534, 26.5, 23.81, 25.16, 989.3668, 14.08,, 0
2015, 74,03,15,20:00, 0, 0, 11.21, 804,-9999, 936, 0, 2537, 26.4, 23.6, 25.25, 989.623, 14.08,, 0
2015, 74,03,15,20:30, 0, 0, 11.21, 804,-9999, 889, 0, 2539, 26.25, 23.42, 25.39, 989.7685, 14.08,, 0
2015, 74,03,15,21:00, 0, 0, 11.2, 804,-9999, 844, 0, 2540, 26.09, 23.28, 25.48, 989.8542, 14.08,, 0
2015, 74,03,15,21:30, 0, 0, 11.21, 804,-9999, 755, 0, 2538, 25.96, 23.19, 25.6, 990.059, 14.08,, 0
2015, 74,03,15,22:00, 0, 0, 11.21, 804,-9999, 788, 0, 2537, 25.85, 23.1, 25.74, 990.2964, 14.08,, 0
2015, 74,03,15,22:30, 0, 0, 11.22, 804,-9999, 774, 0, 2537, 25.75, 23.04, 25.87, 990.4973, 14.08,, 0
2015, 74,03,15,23:00, 0, 0, 11.22, 804,-9999, 815, 0, 2536, 25.67, 23.02, 26, 990.5626, 14.08,, 0
2015, 74,03,15,23:30, 0, 0, 11.23, 804,-9999, 749, 0, 2535, 25.64, 23.09, 26.06, 990.7975, 14.08,, 0
2015, 75,03,16,00:00, 0, 0, 11.23, 804,-9999, 834, 0, 2535, 25.66, 23.12, 26.1, 990.6481, 14.08,, 0
2015, 75,03,16,00:30, 0, 0, 11.23, 804,-9999, 812, 0, 2533, 25.67, 23.13, 26.13, 990.4296, 14.07,, 0
2015, 75,03,16,01:00, 0, 0, 11.22, 804,-9999, 889, 0, 2533, 25.67, 23.09, 26.17, 990.4856, 14.08,, 0
2015, 75,03,16,01:30, 0, 0, 11.23, 804,-9999, 1120, 0, 2533, 25.66, 23.03, 26.21, 990.4854, 14.08,, 0
2015, 75,03,16,02:00, 0, 0, 11.21, 804,-9999, 1553, 0, 2533, 25.62, 22.95, 26.34, 990.1279, 14.08,, 0
2015, 75,03,16,02:30, 0, 0, 11.22, 804,-9999, 1454, 0, 2534, 25.56, 22.91, 26.38, 989.7444, 14.08,, 0
2015, 75,03,16,03:00, 0, 0, 11.21, 804,-9999, 1107, 0, 2533, 25.54, 22.98, 26.34, 989.4118, 14.08,, 0
2015, 75,03,16,03:30, 0, 0, 11.2, 804,-9999, 930, 0, 2532, 25.57, 23.07, 26.28, 989.2531, 14.08,, 0
2015, 75,03,16,04:00, 0, 0, 11.2, 804,-9999, 844, 0, 2533, 25.63, 23.16, 26.25, 989.3115, 14.08,, 0
2015, 75,03,16,04:30, 0, 0, 11.2, 804,-9999, 768, 0, 2532, 25.7, 23.21, 26.21, 989.3303, 14.08,, 0
2015, 75,03,16,05:00, 0, 0, 11.2, 804,-9999, 702, 0, 2533, 25.75, 23.24, 26.16, 989.3795, 14.08,, 0
2015, 75,03,16,05:30, 0, 0, 11.2, 804,-9999, 673, 0, 2534, 25.79, 23.28, 26.09, 989.5064, 14.08,, 0
2015, 75,03,16,06:00, 0, 0, 11.21, 804,-9999, 654, 0, 2533, 25.84, 23.33, 26.05, 989.668, 14.08,, 0
2015, 75,03,16,06:30, 0, 0, 11.22, 804,-9999, 633, 0, 2534, 25.88, 23.36, 26.01, 989.9064, 14.08,, 0
2015, 75,03,16,07:00, 0, 0, 11.21, 804,-9999, 610, 0, 2536, 25.92, 23.37, 25.95, 990.0905, 14.08,, 0
2015, 75,03,16,07:30, 0, 0, 11.22, 804,-9999, 617, 0, 2537, 25.95, 23.38, 25.88, 990.2632, 14.08,, 0
2015, 75,03,16,08:00, 0, 0, 11.22, 804,-9999, 637, 0, 2539, 25.96, 23.4, 25.88, 990.3651, 14.08,, 0
2015, 75,03,16,08:30, 0, 0, 11.23, 804,-9999, 602, 0, 2543, 25.98, 23.47, 25.82, 990.5184, 14.08,, 0
2015, 75,03,16,09:00, 0, 0, 11.22, 804,-9999, 658, 0, 2547, 26.08, 23.66, 25.67, 990.8391, 14.08,, 0
2015, 75,03,16,09:30, 0, 0, 11.23, 804,-9999, 607, 0, 2543, 26.26, 23.92, 25.45, 991.0987, 14.08,, 0
2015, 75,03,16,10:00, 0, 0, 11.23, 804,-9999, 605, 0, 2547, 26.48, 24.05, 25.24, 991.2449, 14.08,, 0
2015, 75,03,16,10:30, 0, 0, 11.23, 804,-9999, 612, 0, 2548, 26.63, 23.96, 25.27, 991.2068, 14.08,, 0
2015, 75,03,16,11:00, 0, 0, 11.23, 804,-9999, 598, 0, 2546, 26.66, 23.81, 25.37, 991.1057, 14.08,, 0
2015, 75,03,16,11:30, 0, 0, 11.23, 804,-9999, 542, 0, 2546, 26.65, 23.76, 25.42, 990.9364, 14.08,, 0
2015, 75,03,16,12:00, 0, 0, 11.22, 804,-9999, 600, 0, 2545, 26.64, 23.77, 25.44, 990.6876, 14.08,, 0
2015, 75,03,16,12:30, 0, 0, 11.23, 804,-9999, 543, 0, 2549, 26.63, 23.8, 25.4, 990.449, 14.08,, 0
2015, 75,03,16,13:00, 0, 0, 11.22, 804,-9999, 557, 0, 2549, 26.65, 23.82, 25.36, 990.1492, 14.08,, 0
2015, 75,03,16,13:30, 0, 0, 11.21, 804,-9999, 588, 0, 2550, 26.65, 23.85, 25.36, 989.8487, 14.08,, 0
2015, 75,03,16,14:00, 0, 0, 11.21, 804,-9999, 556, 0, 2549, 26.65, 23.89, 25.38, 989.494, 14.08,, 0
2015, 75,03,16,14:30, 0, 0, 11.2, 804,-9999, 526, 0, 2547, 26.65, 23.87, 25.45, 989.0645, 14.08,, 0
2015, 75,03,16,15:00, 0, 0, 11.2, 804,-9999, 600, 0, 2547, 26.64, 23.83, 25.5, 988.5874, 14.08,, 0
2015, 75,03,16,15:30, 0, 0, 11.2, 804,-9999, 567, 0, 2546, 26.62, 23.93, 25.38, 988.4535, 14.08,, 0
2015, 75,03,16,16:00, 0, 0, 11.18, 804,-9999, 581, 0, 2543, 26.65, 23.88, 25.27, 988.193, 14.08,, 0
2015, 75,03,16,16:30, 0, 0, 11.19, 804,-9999, 564, 0, 2539, 26.64, 23.87, 25.19, 988.575, 14.08,, 0
2015, 75,03,16,17:00, 0, 0, 11.19, 804,-9999, 592, 0, 2536, 26.62, 23.89, 25.15, 988.6131, 14.08,, 0
2015, 75,03,16,17:30, 0, 0, 11.2, 804,-9999, 581, 0, 2521, 26.63, 23.98, 25, 989.125, 14.08,, 0
2015, 75,03,16,18:00, 0, 0, 11.21, 804,-9999, 611, 0, 2531, 26.65, 23.95, 24.8, 988.8477, 14.08,, 0
2015, 75,03,16,18:30, 0, 0, 11.18, 804,-9999, 703, 0, 2530, 26.58, 23.77, 24.79, 988.2543, 14.07,, 0
2015, 75,03,16,19:00, 0, 0, 11.18, 804,-9999, 840, 0, 2529, 26.44, 23.59, 24.97, 988.3521, 14.08,, 0
2015, 75,03,16,19:30, 0, 0, 11.19, 804,-9999, 1003, 0, 2527, 26.27, 23.41, 25.25, 989.0331, 14.08,, 0
2015, 75,03,16,20:00, 0, 0, 11.2, 804,-9999, 1105, 0, 2532, 26.08, 23.2, 25.47, 989.3922, 14.07,, 0
2015, 75,03,16,20:30, 0, 0, 11.21, 804,-9999, 1279, 0, 2534, 25.88, 22.97, 25.8, 989.829, 14.07,, 0
2015, 75,03,16,21:00, 0, 0, 11.2, 804,-9999, 1569, 0, 2533, 25.66, 22.73, 26.2, 989.9992, 14.08,, 0
2015, 75,03,16,21:30, 0, 0, 11.21, 804,-9999, 1674, 0, 2534, 25.46, 22.69, 26.36, 989.9977, 14.08,, 0
2015, 75,03,16,22:00, 0, 0, 11.22, 804,-9999, 1587, 0, 2534, 25.38, 22.82, 26.42, 990.3359, 14.07,, 0
2015, 75,03,16,22:30, 0, 0, 11.21, 804,-9999, 1788, 0, 2535, 25.38, 22.92, 26.39, 990.2133, 14.08,, 0
2015, 75,03,16,23:00, 0, 0, 11.22, 804,-9999, 1715, 0, 2535, 25.44, 23.02, 26.35, 990.2927, 14.08,, 0
2015, 75,03,16,23:30, 0, 0, 11.22, 804,-9999, 1369, 0, 2535, 25.52, 23.11, 26.28, 990.1962, 14.08,, 0
2015, 76,03,17,00:00, 0, 0, 11.21, 804,-9999, 1162, 0, 2536, 25.55, 22.97, 26.31, 990.1493, 14.08,, 0
2015, 76,03,17,00:30, 0, 0, 11.21, 804,-9999, 976, 0, 2537, 25.5, 22.83, 26.39, 989.9353, 14.08,, 0
2015, 76,03,17,01:00, 0, 0, 11.21, 804,-9999, 853, 0, 2536, 25.43, 22.74, 26.44, 989.6266, 14.07,, 0
2015, 76,03,17,01:30, 0, 0, 11.2, 804,-9999, 843, 0, 2535, 25.37, 22.7, 26.53, 989.3471, 14.07,, 0
2015, 76,03,17,02:00, 0, 0, 11.2, 804,-9999, 745, 0, 2533, 25.32, 22.7, 26.61, 989.1884, 14.08,, 0
2015, 76,03,17,02:30, 0, 0, 11.2, 804,-9999, 704, 0, 2532, 25.32, 22.75, 26.61, 988.9132, 14.08,, 0
2015, 76,03,17,03:00, 0, 0, 11.2, 804,-9999, 703, 0, 2531, 25.35, 22.8, 26.6, 988.7348, 14.08,, 0
2015, 76,03,17,03:30, 0, 0, 11.2, 804,-9999, 710, 0, 2531, 25.37, 22.86, 26.62, 988.5751, 14.08,, 0
2015, 76,03,17,04:00, 0, 0, 11.19, 804,-9999, 626, 0, 2530, 25.43, 22.93, 26.58, 988.5424, 14.07,, 0
2015, 76,03,17,04:30, 0, 0, 11.19, 804,-9999, 633, 0, 2531, 25.49, 22.99, 26.51, 988.4981, 14.08,, 0
2015, 76,03,17,05:00, 0, 0, 11.2, 804,-9999, 641, 0, 2533, 25.54, 23.02, 26.45, 988.5143, 14.08,, 0
2015, 76,03,17,05:30, 0, 0, 11.19, 804,-9999, 630, 0, 2534, 25.57, 23.02, 26.38, 988.5738, 14.08,, 0
2015, 76,03,17,06:00, 0, 0, 11.19, 804,-9999, 665, 0, 2533, 25.59, 23.03, 26.31, 988.6541, 14.07,, 0
2015, 76,03,17,06:30, 0, 0, 11.18, 804,-9999, 651, 0, 2533, 25.61, 23.05, 26.3, 988.791, 14.07,, 0
2015, 76,03,17,07:00, 0, 0, 11.2, 804,-9999, 623, 0, 2534, 25.61, 23.08, 26.32, 988.9128, 14.08,, 0
2015, 76,03,17,07:30, 0, 0, 11.2, 804,-9999, 648, 0, 2537, 25.65, 23.12, 26.31, 989.1257, 14.08,, 0
2015, 76,03,17,08:00, 0, 0, 11.2, 804,-9999, 613, 0, 2537, 25.68, 23.17, 26.29, 989.5485, 14.08,, 0
2015, 76,03,17,08:30, 0, 0, 11.21, 804,-9999, 667, 0, 2540, 25.75, 23.29, 26.24, 989.8857, 14.08,, 0
2015, 76,03,17,09:00, 0, 0, 11.22, 804,-9999, 620, 0, 2541, 25.85, 23.43, 26.08, 990.1252, 14.07,, 0
2015, 76,03,17,09:30, 0, 0, 11.22, 804,-9999, 617, 0, 2548, 26, 23.58, 25.93, 990.2449, 14.07,, 0
2015, 76,03,17,10:00, 0, 0, 11.23, 804,-9999, 570, 0, 2549, 26.18, 23.77, 25.67, 990.3994, 14.07,, 0
2015, 76,03,17,10:30, 0, 0, 11.22, 804,-9999, 595, 0, 2548, 26.36, 23.71, 25.66, 990.4158, 14.08,, 0
2015, 76,03,17,11:00, 0, 0, 11.22, 804,-9999, 600, 0, 2543, 26.43, 23.63, 25.71, 990.3102, 14.08,, 0
2015, 76,03,17,11:30, 0, 0, 11.21, 804,-9999, 607, 0, 2546, 26.45, 23.6, 25.69, 990.0876, 14.08,, 0
2015, 76,03,17,12:00, 0, 0, 11.21, 804,-9999, 595, 0, 2548, 26.47, 23.65, 25.66, 989.9727, 14.07,, 0
2015, 76,03,17,12:30, 0, 0, 11.22, 804,-9999, 555, 0, 2549, 26.47, 23.61, 25.73, 989.6523, 14.08,, 0
2015, 76,03,17,13:00, 0, 0, 11.21, 804,-9999, 518, 0, 2549, 26.49, 23.68, 25.63, 989.4056, 14.08,, 0
2015, 76,03,17,13:30, 0, 0, 11.2, 804,-9999, 492, 0, 2550, 26.5, 23.66, 25.63, 989.0854, 14.08,, 0
2015, 76,03,17,14:00, 0, 0, 11.19, 804,-9999, 572, 0, 2550, 26.5, 23.69, 25.58, 988.6482, 14.07,, 0
2015, 76,03,17,14:30, 0, 0, 11.2, 804,-9999, 544, 0, 2550, 26.51, 23.77, 25.46, 988.431, 14.07,, 0
2015, 76,03,17,15:00, 0, 0, 11.18, 804,-9999, 582, 0, 2547, 26.53, 23.76, 25.49, 988.0235, 14.08,, 0
2015, 76,03,17,15:30, 0, 0, 11.18, 804,-9999, 551, 0, 2543, 26.53, 23.78, 25.46, 987.9025, 14.08,, 0
2015, 76,03,17,16:00, 0, 0, 11.18, 804,-9999, 616, 0, 2535, 26.55, 23.89, 25.34, 987.8832, 14.08,, 0
2015, 76,03,17,16:30, 0, 0, 11.17, 804,-9999, 625, 0, 2533, 26.62, 24.01, 25.15, 987.7177, 14.08,, 0
2015, 76,03,17,17:00, 0, 0, 11.17, 804,-9999, 607, 0, 2531, 26.69, 24, 25.12, 987.6116, 14.08,, 0
2015, 76,03,17,17:30, 0, 0, 11.17, 804,-9999, 629, 0, 2529, 26.69, 23.87, 25.24, 987.4945, 14.08,, 0
2015, 76,03,17,18:00, 0, 0, 11.18, 804,-9999, 671, 0, 2527, 26.62, 23.81, 25.3, 987.3538, 14.08,, 0
2015, 76,03,17,18:30, 0, 0, 11.18, 804,-9999, 683, 0, 2529, 26.58, 23.91, 25.16, 987.5987, 14.08,, 0
2015, 76,03,17,19:00, 0, 0, 11.18, 804,-9999, 797, 0, 2529, 26.56, 23.89, 25.13, 987.6953, 14.07,, 0
2015, 76,03,17,19:30, 0, 0, 11.19, 804,-9999, 855, 0, 2528, 26.52, 23.78, 25.18, 988.0491, 14.07,, 0
2015, 76,03,17,20:00, 0, 0, 11.19, 804,-9999, 763, 0, 2530, 26.44, 23.64, 25.3, 988.406, 14.08,, 0
2015, 76,03,17,20:30, 0, 0, 11.19, 804,-9999, 811, 0, 2531, 26.33, 23.53, 25.44, 988.6209, 14.08,, 0
2015, 76,03,17,21:00, 0, 0, 11.2, 804,-9999, 823, 0, 2531, 26.22, 23.45, 25.55, 988.9033, 14.07,, 0
